,Date,ORCL,SQ,NVDA
113,2016-05-04,36.644455,13.39,34.144806
114,2016-05-05,36.588497,13.05,34.351101
115,2016-05-06,36.756382,10.22,34.704735
116,2016-05-09,36.709742999999996,9.85,34.655613
117,2016-05-10,37.325306,10.0,35.323578000000005
118,2016-05-11,36.980213,9.68,35.421799
119,2016-05-12,37.138775,9.28,34.940483
120,2016-05-13,36.942909,9.36,40.25473
121,2016-05-16,37.278667,9.16,41.443314
122,2016-05-17,36.933586,9.18,41.531719
123,2016-05-18,36.812332,9.4,42.592609
124,2016-05-19,36.224758,9.6,42.779247
125,2016-05-20,36.756382,9.39,43.545441
126,2016-05-23,36.54187,9.46,43.614201
127,2016-05-24,37.213387,10.14,44.672924
128,2016-05-25,37.427902,10.0,44.485794
129,2016-05-26,37.260014,9.75,44.958523
130,2016-05-27,37.371941,9.63,45.204739000000004
131,2016-05-31,37.493183,9.53,46.012321
132,2016-06-01,37.549145,9.6,46.100956
133,2016-06-02,36.056872999999996,9.65,46.425961
134,2016-06-03,36.467251,9.46,45.775951
135,2016-06-06,36.784359,9.51,45.539592999999996
136,2016-06-07,36.495235,9.57,45.628227
137,2016-06-08,36.635128,9.55,45.480495
138,2016-06-09,36.42062,9.34,46.662331
139,2016-06-10,36.1315,9.14,45.500195
140,2016-06-13,36.019573,8.92,46.081268
141,2016-06-14,36.215431,8.89,46.169895000000004
142,2016-06-15,35.851692,9.06,46.642624
143,2016-06-16,36.038219,9.05,46.829746
144,2016-06-17,37.008198,9.04,46.012321
145,2016-06-20,37.054829,9.2,46.839603000000004
146,2016-06-21,37.297325,9.35,46.553996999999995
147,2016-06-22,37.315971000000005,8.78,46.514590999999996
148,2016-06-23,38.080753,9.13,47.755516
149,2016-06-24,36.588497,8.77,45.037308
150,2016-06-27,35.888996,8.62,44.554741
151,2016-06-28,36.495235,8.9,45.204739000000004
152,2016-06-29,37.81963,9.3,45.943382
153,2016-06-30,38.174026,9.05,46.297928000000006
154,2016-07-01,38.248913,9.27,45.95322
155,2016-07-05,37.81831,8.94,46.632767
156,2016-07-06,37.940002,9.0,46.92823
157,2016-07-07,37.940002,9.08,48.149452000000004
158,2016-07-08,38.258286,9.3,50.079758
159,2016-07-11,38.17403,9.24,51.232044
160,2016-07-12,38.773132000000004,9.4,52.000221
161,2016-07-13,38.810565999999994,9.29,51.980534000000006
162,2016-07-14,39.007145,9.37,52.512347999999996
163,2016-07-15,39.100765,9.17,51.901737
164,2016-07-18,38.979073,9.27,52.167645
165,2016-07-19,38.454861,9.35,52.709316
166,2016-07-20,38.613995,9.58,53.398716
167,2016-07-21,38.445499,9.46,52.413872
168,2016-07-22,38.454861,9.73,53.841896
169,2016-07-25,38.529739,9.85,54.836597
170,2016-07-26,38.323811,10.1,55.772209
171,2016-07-27,38.314442,10.13,55.21085
172,2016-07-28,38.557827,10.12,55.329025
173,2016-07-29,38.417415999999996,10.07,56.235085
174,2016-08-01,38.520386,10.19,55.870693
175,2016-08-02,38.108501000000004,10.05,55.191139
176,2016-08-03,38.108501000000004,10.44,55.338871
177,2016-08-04,38.286358,11.32,56.363121
178,2016-08-05,38.501667,11.15,57.318428000000004
179,2016-08-08,38.529739,11.26,57.85025
180,2016-08-09,38.473579,11.3,57.997978
181,2016-08-10,38.464222,11.07,57.62373
182,2016-08-11,38.642075,11.37,58.795712
183,2016-08-12,38.464222,11.66,62.085114000000004
184,2016-08-15,38.745041,11.48,62.026028000000004
185,2016-08-16,38.679520000000004,11.64,61.651771999999994
186,2016-08-17,38.576546,11.4,60.223743000000006
187,2016-08-18,38.511021,11.75,61.159348
188,2016-08-19,38.679520000000004,11.8,61.316929
189,2016-08-22,38.585910999999996,11.82,61.572993999999994
190,2016-08-23,38.848011,12.39,62.07125500000001
191,2016-08-24,38.445499,12.16,61.11419300000001
192,2016-08-25,38.473579,12.31,60.70966
193,2016-08-26,38.623356,12.04,61.202983999999994
194,2016-08-29,38.670162,12.01,61.163532
195,2016-08-30,38.670162,12.07,60.808319
196,2016-08-31,38.585910999999996,12.19,60.522181999999994
197,2016-09-01,38.529739,12.0,62.30806
198,2016-09-02,38.613995,12.05,61.69631999999999
199,2016-09-06,38.613995,11.83,62.27845799999999
200,2016-09-07,38.613995,11.93,61.36084399999999
201,2016-09-08,38.117859,11.78,61.804852000000004
202,2016-09-09,37.471958,11.27,58.726459999999996
203,2016-09-12,38.080425,11.33,59.940056000000006
204,2016-09-13,37.612365999999994,11.23,59.071785
205,2016-09-14,37.677902,11.28,59.594719
206,2016-09-15,38.248913,11.38,61.854191
207,2016-09-16,36.432888,11.37,62.002196999999995
208,2016-09-19,36.723079999999996,11.55,62.821121
209,2016-09-20,36.573307,11.66,62.248856
210,2016-09-21,36.98518,11.9,63.995247
211,2016-09-22,36.98518,11.68,64.153122
212,2016-09-23,36.723079999999996,11.83,64.084061
213,2016-09-26,36.535858000000005,11.55,63.482189
214,2016-09-27,36.788601,11.78,65.652847
215,2016-09-28,36.919662,11.83,65.88967099999999
216,2016-09-29,36.620106,11.64,66.501411
217,2016-09-30,36.769882,11.66,67.606461
218,2016-10-03,36.498421,11.67,67.537384
219,2016-10-04,36.386082,11.63,67.38942
220,2016-10-05,36.648196999999996,11.69,67.320328
221,2016-10-06,36.386082,11.52,66.442192
222,2016-10-07,36.37669,11.48,65.958733
223,2016-10-10,36.29211,11.47,66.205399
224,2016-10-11,35.718884,11.18,65.24831400000001
225,2016-10-12,35.756474,11.27,65.544327
226,2016-10-13,35.737675,11.19,64.478714
227,2016-10-14,36.094772,11.12,65.110184
228,2016-10-17,35.982002,10.93,64.73526
229,2016-10-18,36.104168,11.34,65.72193100000001
230,2016-10-19,36.038383,11.3,65.583786
231,2016-10-20,35.794059999999995,11.19,66.826996
232,2016-10-21,35.643710999999996,11.32,66.639534
233,2016-10-24,35.963207000000004,11.35,69.76725
234,2016-10-25,36.047779,11.07,70.911827
235,2016-10-26,36.000801,11.21,71.197937
236,2016-10-27,35.916225,11.15,69.737663
237,2016-10-28,35.869240000000005,11.14,69.61927
238,2016-10-31,36.104168,11.2,70.21127299999999
239,2016-11-01,36.14175,11.07,68.129402
240,2016-11-02,35.737675,11.78,67.843277
241,2016-11-03,36.000801,11.99,67.053925
242,2016-11-04,35.972603,12.18,66.669128
243,2016-11-07,36.733788,12.22,70.31979399999999
244,2016-11-08,36.771378000000006,12.34,70.21127299999999
245,2016-11-09,37.166058,12.0,69.02726700000001
246,2016-11-10,37.194247999999995,11.65,66.866463
247,2016-11-11,37.072083,11.88,86.797157
248,2016-11-14,36.931121999999995,12.35,82.524872
249,2016-11-15,36.80896,12.03,85.040878
250,2016-11-16,37.307014,12.04,90.408348
251,2016-11-17,37.823864,12.22,91.158203
252,2016-11-18,37.457367,12.16,92.115288
253,2016-11-21,37.485558000000005,12.22,91.740349
254,2016-11-22,37.673508,12.46,92.401413
255,2016-11-23,37.682903,12.43,92.855965
256,2016-11-25,37.842667,12.75,93.043724
257,2016-11-28,37.870841999999996,12.53,92.99430799999999
258,2016-11-29,38.105789,12.46,92.144501
259,2016-11-30,37.767471,12.94,91.106941
260,2016-12-01,36.367290000000004,12.71,86.601013
261,2016-12-02,36.17934,13.06,87.40140500000001
262,2016-12-05,36.621014,13.2,90.790726
263,2016-12-06,37.090878000000004,13.27,92.282845
264,2016-12-07,37.889645,14.12,93.942924
265,2016-12-08,37.917839,13.94,92.371796
266,2016-12-09,38.077591,13.89,90.731468
267,2016-12-12,38.068191999999996,13.85,88.527908
268,2016-12-13,38.303123,14.07,90.089149
269,2016-12-14,38.415890000000005,13.83,95.306572
270,2016-12-15,38.397087,14.13,97.539772
271,2016-12-16,36.743183,14.38,99.219627
272,2016-12-19,36.555233,14.36,100.425163
273,2016-12-20,36.649208,14.48,103.923187
274,2016-12-21,36.489456,14.38,104.575363
275,2016-12-22,36.611614,14.05,105.84018700000001
276,2016-12-23,36.442467,14.07,108.47853899999998
277,2016-12-27,36.480057,14.0,115.929153
278,2016-12-28,36.348495,13.95,107.954842
279,2016-12-29,36.357898999999996,13.73,110.10898600000002
280,2016-12-30,36.132359,13.63,105.47456399999999
281,2017-01-03,36.368214,13.81,100.800652
282,2017-01-04,36.547462,14.25,103.152428
283,2017-01-05,36.453117,14.56,100.53385899999999
284,2017-01-06,36.273872,15.0,101.87773100000001
285,2017-01-09,36.821045,15.06,106.008179
286,2017-01-10,36.471989,14.91,105.207779
287,2017-01-11,36.896522999999995,14.9,103.913292
288,2017-01-12,36.981421999999995,14.74,102.213699
289,2017-01-13,37.038025,14.75,102.203819
290,2017-01-17,36.887085,14.69,99.911324
291,2017-01-18,36.971992,14.64,101.72949200000001
292,2017-01-19,36.990852000000004,14.73,103.913292
293,2017-01-20,37.61351,14.89,102.776939
294,2017-01-23,37.434258,14.61,103.844131
295,2017-01-24,37.830482,14.66,106.057579
296,2017-01-25,37.877663,14.6,106.512123
297,2017-01-26,37.858799,14.41,108.350082
298,2017-01-27,37.953129,14.53,110.44493100000001
299,2017-01-30,37.953129,14.45,108.71569099999999
300,2017-01-31,37.839923999999996,14.62,107.88563500000001
301,2017-02-01,37.585196999999994,14.36,112.59911299999999
302,2017-02-02,37.717278,14.36,114.022026
303,2017-02-03,38.141811,14.28,113.02399399999999
304,2017-02-06,37.830482,14.4,115.91925
305,2017-02-07,37.802189,14.4,117.71768999999999
306,2017-02-08,37.755013,14.47,117.203842
307,2017-02-09,37.953129,14.73,115.000298
308,2017-02-10,38.481441,14.61,112.27301000000001
309,2017-02-13,38.764458000000005,14.5,107.09513100000001
310,2017-02-14,38.773888,14.33,107.490379
311,2017-02-15,39.066340999999994,14.31,107.707771
312,2017-02-16,39.236164,13.89,105.978546
313,2017-02-17,39.679558,14.47,105.958786
314,2017-02-21,39.87767,14.63,109.75324199999999
315,2017-02-22,40.104092,15.04,109.58503700000001
316,2017-02-23,40.528622,17.15,99.42398100000001
317,2017-02-24,40.726729999999996,17.43,100.383698
318,2017-02-27,40.283337,17.93,103.302414
319,2017-02-28,40.179562,17.32,100.403488
320,2017-03-01,40.490883000000004,17.219998999999998,101.69959300000001
321,2017-03-02,40.462589,16.99,97.949799
322,2017-03-03,40.273903000000004,16.889999,97.385849
323,2017-03-06,40.16069,16.860001,96.633888
