BABA,PFE,NFLX,CRM,GD
172.550003,34.983273,271.5,148.119995,170.999557
174.309998,35.348579,276.820007,150.490005,169.893295
178.679993,35.838863,281.859985,154.78999299999998,171.254089
176.889999,36.732914,281.209991,155.08999599999999,172.330994
177.529999,36.992477,291.450012,158.279999,174.494553
176.669998,36.886734000000004,287.410004,156.490005,173.084808
176.46000700000002,36.905956,286.809998,159.740005,175.953232
179.690002,36.559872,292.859985,157.600006,174.328125
182.0,36.031136,288.02999900000003,158.149994,175.532272
184.16000400000001,36.156116,288.589996,158.929993,177.754578
186.66000400000001,35.826096,289.570007,159.5,179.10556
187.16000400000001,35.961979,291.570007,161.110001,181.190811
186.71000700000002,35.845504999999996,294.179993,161.779999,180.476151
186.970001,35.884331,292.01001,162.860001,181.386612
182.479996,35.525192,283.109985,162.600006,180.83836399999998
182.800003,35.476665000000004,289.619995,163.050003,181.298508
185.490005,36.185226,295.02999900000003,163.21000700000002,183.148788
184.610001,36.126991,302.570007,162.770004,182.659286
185.25,36.554066,302.600006,163.96000700000002,181.063538
182.350006,35.961979,305.160004,164.199997,180.456573
184.860001,36.631718,311.690002,162.880005,179.10556
186.779999,37.204395,310.480011,162.809998,179.037033
190.449997,37.544117,315.549988,161.71000700000002,178.821655
194.699997,37.165572999999995,312.48999,162.53999299999998,178.195129
200.820007,37.495585999999996,315.929993,161.509995,178.51818799999998
200.0,37.388816999999996,314.660004,162.889999,177.921005
196.309998,37.165572999999995,309.98999,161.0,174.249802
194.899994,36.932617,306.160004,161.570007,173.319763
193.740005,37.019978,304.320007,156.429993,174.337906
200.0,36.9132,302.859985,158.220001,178.53775
201.889999,37.165572999999995,307.350006,158.009995,179.692963
198.740005,37.194687,302.5,157.479996,179.32093799999998
200.449997,37.349987,293.119995,156.399994,176.687469
204.639999,37.09763,298.929993,156.389999,175.50291399999998
204.5,37.408229999999996,298.440002,158.58999599999999,176.677689
204.91000400000001,37.204395,298.5,161.130005,175.267929
206.970001,37.990608,304.209991,161.96000700000002,176.795166
208.179993,37.757659999999994,315.480011,161.630005,177.294449
210.0,37.747952000000005,320.799988,161.479996,174.709915
210.13000499999998,37.825603,332.22000099999997,163.330002,174.89592
212.25,38.077965,336.899994,164.550003,174.582657
214.830002,38.165321,333.100006,163.740005,175.963028
214.25999500000003,38.136204,333.200012,163.25,175.06236299999998
216.38000499999998,38.22356,332.630005,164.509995,174.44558700000002
215.47000099999997,38.165321,329.089996,164.979996,173.7603
212.91000400000001,37.767365000000005,323.309998,162.440002,172.311386
212.100006,38.02943,323.570007,162.639999,172.644272
219.770004,37.990608,329.809998,166.990005,174.680527
217.0,37.786774,325.899994,166.169998,176.393768
216.63999900000002,37.738239,335.829987,173.449997,178.263626
217.63000499999998,37.612064000000004,330.75,176.0,176.23713700000002
218.0,37.91296,339.26001,177.330002,176.687469
221.77999900000003,37.747952000000005,335.660004,179.600006,177.793732
223.830002,38.330326,329.049988,180.199997,175.737854
230.479996,38.252674,338.920013,183.850006,177.323822
226.49000499999997,38.893295,338.690002,182.119995,177.167175
225.059998,39.475674,339.070007,181.059998,177.793732
223.940002,39.417439,338.619995,182.690002,179.575699
227.42999300000002,39.320374,339.670013,182.229996,179.073593
222.25999500000003,39.155373,338.109985,185.270004,180.451904
222.36999500000002,39.009772999999996,326.0,182.75,180.26486200000002
219.13000499999998,39.5145,349.600006,183.979996,181.761322
213.75,38.650639,353.160004,182.110001,182.204361
205.470001,38.980652,342.880005,180.71000700000002,179.743073
210.229996,37.019978,348.519989,182.850006,180.786652
212.020004,36.476418,343.160004,181.770004,180.62913500000002
208.580002,36.348946000000005,347.73999,185.669998,178.423798
206.58999599999999,36.515644,345.089996,182.309998,172.723465
213.100006,36.780388,358.0,185.419998,173.885193
222.88000499999998,36.956886,369.01001,188.33999599999999,176.75013700000002
220.22000099999997,37.427547,369.670013,185.490005,181.121399
220.899994,37.515797,366.950012,186.729996,183.24794
216.52999900000003,37.309883,366.769989,185.720001,183.848511
215.770004,37.074554,371.070007,189.119995,183.366089
217.210007,37.349106,373.690002,189.110001,184.04541
224.309998,37.005917,380.01001,189.46000700000002,185.827377
220.36000099999998,36.21167,381.399994,188.639999,186.496841
219.63000499999998,35.799839,380.399994,189.949997,185.148056
220.520004,35.613533000000004,387.77999900000003,191.08999599999999,185.226822
222.13999900000002,35.525284,386.190002,192.869995,183.66143799999998
218.039993,35.152676,386.0,193.360001,183.070724
212.58999599999999,35.025208,380.070007,189.5,184.69519
206.16000400000001,33.995625,368.700012,185.940002,181.751465
205.610001,33.270022999999995,360.089996,181.270004,171.22699
208.740005,34.044659,379.23999,178.869995,168.893707
205.029999,33.436714,371.709991,172.149994,163.567459
208.0,32.769943,369.02999900000003,170.399994,157.217346
210.979996,34.201546,381.049988,176.759995,162.474655
207.41000400000001,33.632828,368.769989,169.369995,158.55629
211.960007,35.691978000000006,383.790009,175.690002,165.674332
211.460007,34.770264000000005,372.77999900000003,169.600006,160.830521
204.639999,34.338821,368.97000099999997,164.080002,160.50563
197.66000400000001,33.103328999999995,346.48999,151.21000700000002,147.69708300000002
206.389999,33.917183,364.130005,161.33999599999999,152.895325
198.91000400000001,31.544256,349.920013,154.570007,146.151382
185.100006,29.436077,315.25,140.58999599999999,130.182526
194.0,32.07375,336.299988,147.779999,137.477798
178.850006,29.592965999999997,298.839996,124.300003,124.73815900000001
184.809998,31.534451,319.75,135.419998,129.55242900000002
180.0,31.730564,315.47000099999997,132.240005,119.23471799999999
180.880005,29.828296999999996,332.02999900000003,139.46000700000002,116.202408
181.300003,28.445724,332.829987,139.350006,112.22496000000001
176.33999599999999,27.935839,360.269989,140.520004,104.94938700000002
185.75,29.122303000000002,357.320007,153.639999,112.441551
188.559998,29.171328999999997,342.390015,147.059998,120.11093899999999
195.320007,31.132427000000003,362.98999,154.729996,131.098129
188.58999599999999,30.298959999999997,357.119995,146.0,128.056
191.270004,32.034531,370.959991,149.850006,131.531326
194.479996,32.005115999999994,375.5,143.979996,130.261292
187.559998,31.132427000000003,364.079987,134.059998,125.42733
188.899994,32.230644,370.079987,134.320007,125.93927
187.110001,32.985664,361.76001,134.309998,123.73395500000001
196.449997,33.897575,379.959991,147.550003,131.619934
198.0,32.956245,372.27999900000003,145.070007,132.318924
195.979996,33.926990999999994,371.119995,151.119995,136.37883
196.369995,34.701626,370.72000099999997,154.550003,139.972183
199.440002,34.45649,396.72000099999997,152.5,135.942078
204.779999,35.731201,413.549988,157.71000700000002,137.48066699999998
208.169998,35.270344,426.75,155.630005,132.82518000000002
212.66000400000001,35.182097999999996,439.170013,157.059998,131.465271
209.5,36.192059,422.959991,162.619995,137.172958
212.13000499999998,35.378204,437.48999000000003,162.759995,134.254593
207.33999599999999,34.927151,433.829987,150.559998,130.72079499999998
209.960007,35.544895000000004,421.420013,154.139999,132.38841200000002
205.240005,35.976337,426.700012,151.720001,129.529617
204.360001,36.652916,424.98999000000003,153.979996,128.348373
203.690002,37.584438,421.380005,157.630005,133.510101
201.149994,37.172607,403.829987,154.46000700000002,135.485458
206.699997,37.378521,411.890015,160.429993,135.644272
202.669998,37.613853000000006,419.85000599999995,161.949997,129.65866100000002
194.479996,36.90786,415.269989,156.369995,126.859421
191.149994,36.888248,428.14999400000005,161.470001,123.86164099999999
195.020004,37.760933,424.67999299999997,163.25,125.430016
195.169998,37.760933,434.26000999999997,163.669998,120.83409099999999
196.490005,36.602261,436.52999900000003,169.899994,126.194344
201.190002,36.859745000000004,435.549988,175.899994,134.353851
205.399994,37.731224,440.51998899999995,182.669998,132.82518000000002
200.309998,36.99839,431.82000700000003,177.53999299999998,131.068207
199.46000700000002,36.691390999999996,438.26998899999995,169.639999,130.532181
201.300003,37.552966999999995,441.950012,167.0,131.93180800000002
203.679993,37.394515999999996,454.19000199999994,171.330002,129.956451
215.27999900000003,37.701519,452.579987,172.5,138.453445
217.19999700000002,37.315292,451.040009,176.03999299999998,135.187668
216.789993,37.265778000000005,447.670013,176.929993,135.981781
212.16000400000001,36.899357,436.25,175.259995,137.64941399999998
199.699997,37.137035,429.32000700000003,177.850006,137.55015600000002
201.720001,37.127132,414.769989,176.520004,143.585403
201.179993,37.047905,419.89001500000006,176.600006,149.342712
199.490005,37.810452000000005,413.440002,181.100006,147.397156
207.389999,37.820353999999995,419.73001100000005,174.78999299999998,145.749359
206.570007,35.116779,425.920013,176.360001,146.186127
214.330002,35.810005,427.30999800000006,174.229996,148.221039
218.61000099999998,35.810005,421.97000099999997,174.990005,154.08754
218.039993,35.661453,414.329987,171.440002,155.93383799999998
219.55000299999998,35.641651,419.60000599999995,173.880005,161.026093
219.0,36.235844,419.48999000000003,176.550003,166.545166
220.72000099999997,35.85952,434.049988,174.559998,162.27681
223.67999300000002,35.572327,434.48001100000005,182.100006,156.88678000000002
215.24000499999997,32.977684,425.55999800000006,172.050003,147.456711
217.63999900000002,33.423332,418.070007,175.110001,148.101913
217.02999900000003,33.037106,425.5,178.610001,151.963287
222.61999500000002,33.076721,436.130005,180.479996,154.841949
224.25,33.235172,447.76998899999995,181.399994,155.89415
223.539993,32.91827,449.869995,187.66000400000001,157.889343
220.63999900000002,33.096523,453.72000099999997,186.949997,156.459946
221.41000400000001,32.789528000000004,468.040009,191.649994,152.66806
228.75,32.452816,466.26000999999997,189.059998,151.625793
226.22000099999997,31.878428999999997,457.85000599999995,185.550003,145.37214699999998
222.16000400000001,32.007172,465.910004,188.33999599999999,145.878403
215.710007,31.729883,443.39999400000005,183.169998,144.975098
215.020004,32.324073999999996,447.23999000000003,183.330002,148.240891
215.69999700000002,32.383495,455.040009,187.330002,148.360016
215.94999700000002,33.413429,485.64001500000006,191.889999,147.139999
223.600006,34.175971999999994,476.89001500000006,192.529999,147.300003
240.0,34.175971999999994,493.80999800000006,197.720001,148.470001
236.50999500000003,33.700619,493.160004,196.380005,145.179993
257.679993,33.423332,502.77999900000003,200.279999,143.899994
261.579987,33.136139,507.76000999999997,200.740005,138.020004
261.01001,33.502559999999995,548.72998,198.880005,141.970001
251.669998,34.869198,525.5,188.33999599999999,142.820007
248.580002,34.889004,524.880005,189.559998,143.360001
249.210007,35.374264000000004,523.26001,188.08999599999999,145.78999299999998
242.5,35.255424,527.3900150000001,185.509995,148.509995
247.13999900000002,35.899132,492.98999000000003,187.779999,148.91000400000001
254.809998,36.146713,502.410004,195.08999599999999,145.449997
257.899994,36.334872999999995,490.10000599999995,190.800003,147.809998
251.69999700000002,38.186775,489.82000700000003,191.309998,151.529999
251.88000499999998,38.038227,477.579987,188.53999299999998,151.009995
249.0,37.295486,480.450012,188.490005,150.149994
250.86000099999998,37.176646999999996,495.64999400000005,190.96000700000002,147.979996
249.05000299999998,38.642323,488.51000999999997,189.5,148.570007
252.44999700000002,38.879996999999996,484.48001100000005,193.610001,149.440002
252.74000499999997,38.740002000000004,485.799988,191.699997,148.860001
251.020004,38.48,488.880005,194.850006,146.740005
257.940002,38.349998,498.619995,203.190002,147.720001
262.200012,38.389998999999996,509.64001500000006,201.41000400000001,147.240005
264.910004,38.450001,502.10998499999994,202.639999,149.190002
265.679993,38.27,509.079987,207.78999299999998,149.139999
252.100006,38.450001,494.73001100000005,201.050003,152.970001
248.13000499999998,38.389998999999996,483.380005,197.16000400000001,156.559998
248.419998,37.790001000000004,466.92999299999997,191.990005,158.850006
255.190002,38.330002,475.47000099999997,192.619995,156.41000400000001
253.72000099999997,38.169998,481.329987,195.139999,154.949997
253.97000099999997,38.060001,482.67999299999997,193.46000700000002,156.46000700000002
256.959991,38.349998,482.35000599999995,196.740005,153.720001
259.200012,38.360001000000004,491.869995,204.009995,153.029999
260.589996,38.259997999999996,484.52999900000003,205.110001,152.490005
257.97000099999997,38.720001,497.89999400000005,209.509995,150.940002
265.799988,38.880001,492.30999800000006,207.529999,149.809998
276.019989,38.84,488.80999800000006,208.46000700000002,153.300003
286.0,38.41,490.579987,216.05000299999998,151.470001
291.959991,38.049999,547.530029,272.320007,150.470001
284.170013,37.860001000000004,526.27002,276.320007,152.440002
289.0,37.91,523.8900150000001,271.100006,152.270004
287.02999900000003,37.790001000000004,529.5599980000001,272.649994,149.350006
298.0,36.880001,556.549988,281.25,150.190002
296.070007,37.200001,552.840027,276.690002,153.919998
282.5,36.400002,525.75,265.01001,151.940002
281.390015,36.360001000000004,516.049988,254.69999700000002,151.699997
270.019989,35.93,507.01998899999995,241.270004,146.96000700000002
273.149994,36.18,500.19000199999994,250.42999300000002,146.169998
267.549988,35.650002,480.670013,247.80000299999998,142.580002
271.609985,36.07,482.02999900000003,243.100006,145.360001
274.100006,37.009997999999996,476.26000999999997,246.63999900000002,147.470001
277.959991,36.959998999999996,495.98999000000003,251.67999300000002,145.139999
278.140015,36.779999,483.85998499999994,250.600006,146.779999
275.72000099999997,36.82,470.200012,244.52999900000003,144.58999599999999
272.410004,36.630001,469.959991,242.77999900000003,142.990005
273.820007,36.02,487.35000599999995,245.05000299999998,138.330002
275.290009,36.25,491.170013,247.77999900000003,139.449997
272.950012,36.0,470.60998499999994,235.99000499999997,136.509995
269.730011,35.759997999999996,473.079987,237.55000299999998,136.899994
271.089996,36.049999,482.880005,242.74000499999997,138.21000700000002
276.01001,36.389998999999996,490.64999400000005,246.669998,140.919998
276.929993,36.169998,493.48001100000005,247.44999700000002,138.550003
293.980011,36.700001,500.02999900000003,251.32000699999998,138.429993
290.049988,36.369999,527.51001,253.44999700000002,138.220001
288.170013,36.380001,503.05999800000006,247.850006,140.490005
