Date,VZ,MCD,Close,CLX,COST,PSX,BLK,TROW,JNJ,UNH,MMM,UPS,ACN,PPG,AMT,NEE
4/26/2017 16:00:00,47.36,128.75,61.56,133.57,176.8,78.11,388.87,70.16,123.51,174.38,195,107.62,118.98,110.48,122.81,132.83
4/27/2017 16:00:00,46.67,127.79,61.3,134,177.45,78.05,390.71,70.52,123.74,174.63,196.11,108.83,120.49,111.29,125.77,133.52
4/28/2017 16:00:00,45.91,125.45,60.06,133.69,177.52,79.56,384.57,70.89,123.47,174.88,195.83,107.46,121.3,109.84,125.94,133.56
5/1/2017 16:00:00,45.88,126.82,60.18,133.49,177.86,79.56,383,70.62,123.34,174.59,194.81,106.54,121.25,109.46,127.51,133.04
5/2/2017 16:00:00,45.91,128.27,60.5,130.09,178.59,79.26,384.5,71.38,123.7,174.14,196.53,106.92,120.68,109.47,127.91,134.02
5/3/2017 16:00:00,46.15,127.93,60.59,131.2,179.82,79.59,384.29,71.86,123.33,172.54,197.63,107.35,120.3,109.2,126.79,133.36
5/4/2017 16:00:00,45.88,128.68,60.83,132.36,182.45,78.24,383.31,71.78,123.95,174.02,199.51,107.05,120.82,109.89,127.39,134.34
5/5/2017 16:00:00,46.69,128.5,60.95,132.89,180.2,79.35,383.76,71.9,123.51,174.12,199.4,107.43,121.52,110.56,128.69,134.33
5/8/2017 16:00:00,46.63,128.2,60.94,131.91,172.64,79.64,382.38,71.05,123.25,174.44,198.65,107.52,121.11,108.43,128.87,134.95
5/9/2017 16:00:00,46.42,127.58,60.98,132.43,172.68,79.6,380.5,71.52,123.21,173.24,197.96,106.51,121.07,107.85,128.09,133.77
5/10/2017 16:00:00,46.38,130.19,60.66,133.15,171.35,79.75,382.27,72.05,122.81,173.39,196.64,105.1,121.2,107.85,127.1,134.17
5/11/2017 16:00:00,46.02,128.31,60.27,132.62,171.26,79.52,382.87,71.25,123.2,173.32,196.75,104.15,120.8,107.46,126.28,134.64
5/12/2017 16:00:00,45.84,127.25,59.93,132.16,170.88,79.79,385.12,71.26,123.64,171.81,196.57,104.13,120.96,107.12,126.12,135.55
5/15/2017 16:00:00,45.38,125.85,60.45,132.75,171.57,80.12,389.36,72.05,126.99,171.53,197.63,105.29,122.25,107.98,127.93,136.13
5/16/2017 16:00:00,45.31,126.69,59.98,130.71,171,78.54,391.3,71.83,127.77,168.12,197.91,104.5,123.14,107.41,128.37,135.9
5/17/2017 16:00:00,44.48,126.29,59.73,131.23,169.15,77.67,383.67,69.23,126.67,168.86,194.84,102.87,120.44,105.48,130.74,136.45
5/18/2017 16:00:00,45.04,126.42,59.82,130.74,170.72,77.55,388.48,69.71,126.97,171.45,195.24,103.19,120.4,105.39,127.98,136.94
5/19/2017 16:00:00,45.42,125.14,61.36,132.16,171.64,78.25,393.32,70.63,127,172.59,195.8,103.42,120.98,106.73,128.32,137.29
5/22/2017 16:00:00,45.48,125.74,61.23,132.57,172.4,78.55,396.28,71.3,127.26,174.7,198.51,103.78,122.71,106.42,128.73,138.35
5/23/2017 16:00:00,45.48,125.89,61.15,131.68,172.47,78.14,395.97,71.06,127.52,175.22,197.73,104.2,122.15,106.7,128.73,138.96
5/24/2017 16:00:00,45.04,126.25,61.89,132.78,173.01,78.28,396.31,68.68,127.51,175.59,197.49,104.72,121.95,106.94,129.3,140.15
5/25/2017 16:00:00,45.31,126.6,62.9,135.13,174.73,77.42,406.36,69.66,127.53,178.05,199.54,105.94,123.1,106.91,131.05,140.7
5/26/2017 16:00:00,45.32,127.78,63.3,134.99,177.86,77.44,407.02,69.7,126.92,177.5,200.67,105.87,122.89,107.24,131.11,140.71
5/30/2017 16:00:00,46.2,123.34,63.26,134.93,178.92,77,406.82,69.78,127.11,176.59,202.44,106.81,123.77,106.48,132.12,140.65
5/31/2017 16:00:00,46.64,122.71,63.61,135.73,180.43,76.11,409.24,70.44,128.25,175.18,204.47,105.97,124.47,106.36,131.19,141.44
6/1/2017 16:00:00,46.51,122.26,63.75,135.77,180.63,76.62,413.38,71.8,128.78,179.58,204.35,107.66,125.29,109.16,131.83,141.9
6/2/2017 16:00:00,46.44,123.58,64.57,136.63,180.97,76.37,414.71,71.53,130.08,179.39,206.7,107.67,125.74,110.42,132.49,142.71
6/5/2017 16:00:00,46.37,122.01,64.27,136.91,182.08,76.86,414.22,71.88,130.36,179.37,206.22,107.95,126.58,108.36,131.61,141.85
6/6/2017 16:00:00,46.44,119.89,64.16,137.05,181.45,77.04,413.83,71.06,130.83,180.82,205.41,107.43,126.33,108.38,131.7,141.92
6/7/2017 16:00:00,46.5,120.29,63.5,137.55,182.2,76.96,413.8,71.9,130.75,183.21,205.01,106.68,126.55,107.85,131.82,142.58
6/8/2017 16:00:00,46.19,120.18,62.24,136.51,181.41,77.4,415.23,71.96,130.55,181.69,205.94,106.75,126.17,107.92,130.97,141.45
6/9/2017 16:00:00,46.72,120.91,62.19,137.14,180.38,79.57,418.5,73.27,131.53,181.46,206.93,107.03,125.82,109.93,130.28,140.24
6/12/2017 16:00:00,47.19,123.75,61.29,137.19,179.64,80.21,418.31,73.92,131.82,179.25,207.39,108.94,126.3,110.14,129.18,139.42
6/13/2017 16:00:00,46.46,124.25,60.92,137.48,180.51,80.63,419.31,73.36,132.02,181.05,209.11,109.85,127.07,111.57,130.19,139.95
6/14/2017 16:00:00,46.69,126.02,60.27,139.11,181.67,78.78,421.49,73.24,132.77,182.36,210.01,109.39,127.25,111.5,130.5,141.15
6/15/2017 16:00:00,46.64,129.03,60.09,140.16,180.06,79.08,422.37,73.25,133.04,180.38,211.29,110.26,127.03,111.32,130.87,141.87
6/16/2017 16:00:00,46.63,129.85,60.14,139.5,167.11,80.94,420.51,73.35,134.35,181.63,213.24,110.59,127.56,111.16,131.95,142.84
6/19/2017 16:00:00,46.57,127.67,60.9,141.15,164.34,81.24,428.38,74.03,134.07,183.02,213.36,110.87,127.77,111.11,132.33,142.39
6/20/2017 16:00:00,45.94,124.4,59.86,140.12,162.9,79.55,424.69,73.34,134.22,183.27,213.36,109.61,126.53,110.78,131.2,141.96
6/21/2017 16:00:00,45.41,125.33,59.96,139.34,163.15,78.89,420.74,73.04,134.91,184.92,212.86,109.19,127.11,110.68,130.61,141.06
6/22/2017 16:00:00,45.42,128.93,59.51,139.38,159.79,78.91,423.17,73.2,136.05,186.5,212.22,109.07,122.08,110.57,130.87,141.59
6/23/2017 16:00:00,45.39,128.33,59.81,138.91,157.13,80.27,421.62,73.74,136.43,185.25,212.9,110.27,122.74,110.68,131.88,143.14
6/26/2017 16:00:00,45.75,128.22,59.64,139.3,160.2,80.24,424.69,73.83,136.34,185.12,212.61,111.01,122.34,110.82,132.46,144.23
6/27/2017 16:00:00,44.84,130.98,58.96,136.94,159.26,80.54,422.13,74.09,135.01,184.6,209.78,109.67,122.19,110.49,135.75,142.27
6/28/2017 16:00:00,44.84,131.21,59.18,136.2,160.17,81.79,426.85,75.04,133.82,185.7,210.62,110.08,123.74,111.07,134.53,141.02
6/29/2017 16:00:00,44.41,131.57,58.36,133.22,158.68,81.87,423.24,74.03,132.64,185.27,207.85,109.78,122.99,109.65,132.82,139.97
6/30/2017 16:00:00,44.66,130.64,58.31,133.24,159.93,82.69,422.41,74.21,132.29,185.42,208.19,110.59,123.68,109.96,132.32,140.13
7/3/2017 16:00:00,45,129.62,58.25,133.78,158.82,83.34,428.82,75.1,132.9,186.65,209.83,110.61,123.93,110.61,131.41,139.62
7/5/2017 16:00:00,44.65,129.4,57.94,134.1,158.02,82.33,428.77,75.31,133.64,188.25,209.76,110.52,124.05,110.68,132.25,138.82
7/6/2017 16:00:00,43.52,129.47,57.6,133.77,157.09,81.89,425.19,74.23,132.52,186.94,208.02,109.24,122.94,110.05,131.54,139.57
7/7/2017 16:00:00,43.48,129.87,58.04,134.38,154.11,82.6,432.38,76.16,132.54,187.96,209.59,110.36,124.21,111,133.14,140.48
7/10/2017 16:00:00,43.2,129.68,57.81,133.5,151,82.46,436.24,77.05,131.55,186.95,210.49,110.21,124.06,110.98,131.21,141.03
7/11/2017 16:00:00,42.89,128.74,57.9,131.98,151.11,82.36,431.91,75.16,131.23,185.95,209.66,110.07,123.85,110.97,130.93,140.75
7/12/2017 16:00:00,43.22,132.46,58.54,131.5,151.75,82.24,435.29,75.58,132.23,186.69,211.3,110.57,125.47,111.84,133.88,140.78
7/13/2017 16:00:00,43.49,132.53,58.38,130.82,153.6,81.72,437.88,79.19,131.86,185.48,211.09,111.16,125.73,112.4,134.14,140.58
7/14/2017 16:00:00,43.56,133.39,58.76,131.9,153,82.2,438.34,80.23,132.6,186.9,211.77,112.41,126.7,112.8,136.04,141.66
7/17/2017 16:00:00,43.66,134.58,58.33,131.47,152.84,81.81,424.63,80.16,132.15,186.35,211.68,112.03,126.42,112.96,135.4,140.97
7/18/2017 16:00:00,43.36,136.54,58.21,131.52,151.5,81.96,426.88,80.11,134.46,186.85,211.31,111.83,127.37,112.95,136.18,141.49
7/19/2017 16:00:00,43.45,135.98,58.11,130.53,151.24,82.92,426.46,80.81,135.21,189.19,212.1,112.99,127.78,113.6,135.42,141.8
7/20/2017 16:00:00,44.22,135.84,58.03,130.89,150.99,82.36,427.28,81.08,136.57,191.5,212.45,112.58,128.54,106.72,136.24,143.48
7/21/2017 16:00:00,44.23,135.11,57.98,132.24,150.44,82.85,428.65,80.83,135.31,191.78,211.16,112.68,128.85,106.37,136.9,144.37
7/24/2017 16:00:00,43.71,135.44,58.02,131.32,151,82.65,428.32,81.1,133.01,190.89,210,112.15,128.01,105.39,137.07,143.15
7/25/2017 16:00:00,43.98,137.11,58.55,132.87,153.17,84.45,431.35,83.83,131.88,190.4,199.39,113.22,128.95,107.11,136.62,143.11
7/26/2017 16:00:00,44.4,136.83,57.94,133.43,152.09,83.7,432.71,84.92,130.95,190.75,199.03,112.29,129.51,106.75,137.87,145.49
7/27/2017 16:00:00,47.81,135.43,59.5,134.17,152.52,84.51,425.51,82.67,130.83,188.93,200.05,107.79,128.16,106.15,134.86,144.65
7/28/2017 16:00:00,47.94,135.05,54,132.77,152.89,83.65,424,82.35,131.85,191.15,199.72,109.66,128.4,106.03,138.34,145.12
7/31/2017 16:00:00,48.4,135.26,53.98,133.49,158.51,83.75,426.53,82.72,132.72,191.81,201.17,110.29,128.82,105.25,136.33,146.09
8/1/2017 16:00:00,48.89,135.07,54.73,133.13,159.72,85.63,429.98,83.15,132.51,192.23,203.18,110.17,129.86,105.11,135.97,146.57
8/2/2017 16:00:00,48.21,135.1,55.43,131.97,161.28,86.67,425.55,82.61,132.16,193,205.41,111.26,128.62,106.21,137.97,146.74
8/3/2017 16:00:00,48.61,134.08,55.68,134.73,157.91,85.65,426.01,82.65,133.35,194.77,207.62,111.52,130.02,104.67,137.15,147.54
8/4/2017 16:00:00,48.91,134.31,55.44,134.49,156.44,85.6,426.51,82.79,133.18,194.88,207.65,112.05,130.2,105.01,137.57,146.75
8/7/2017 16:00:00,48.86,135.5,55.63,135.5,156.95,85.07,427.87,83.37,132.86,194.78,207.44,111.86,129.68,105.14,138.07,147.09
8/8/2017 16:00:00,48.6,133.9,54.52,134.65,157.75,85.02,428.82,83.19,132.27,194.9,206.43,111.89,129.13,103.4,136.63,147.35
8/9/2017 16:00:00,48.22,133.53,53.74,134.21,156.86,84.49,431.34,83.18,133.23,194.83,206.48,112.41,129.62,103.37,137.85,147.24
8/10/2017 16:00:00,48.02,134.31,53.07,133.94,156.64,83.64,422.69,82.85,133.09,192.57,206.23,110.92,128.24,101.33,136.83,147.72
8/11/2017 16:00:00,48.06,136.1,53.18,134.31,156.65,83.44,424.16,82.79,133.1,193.02,205.98,111.44,128.2,100.73,136.68,147.18
